[2024-12-30 16:21:23] This is codeql database index-files --working-dir=. --include-extension=.htm --include-extension=.html --include-extension=.xhtm --include-extension=.xhtml --include-extension=.vue --size-limit 10m --language html -- /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln
[2024-12-30 16:21:23] Log file was started late.
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/experimental/traffic_router_golang/httpsrvr...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/experimental/traffic_router_golang/toutil...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/experimental/traffic_router_golang/crconfig...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/experimental/traffic_router_golang/coveragezone...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/experimental/traffic_router_golang/quadtree...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/experimental/webfront...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/experimental/webfront/simpleserver...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tools...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/tools/fill_expiration_and_provider...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/fakeOrigin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/fakeOrigin/m3u8...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/fakeOrigin/dtp...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/fakeOrigin/transcode...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/fakeOrigin/endpoint...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/fakeOrigin/httpService...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/router...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/router/dnssec...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/router/server...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/router/load...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/router/data...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/test/router/client...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/lru...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/diskcache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/integration_test...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/remap...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/cacheobj...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/remapdata...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/cache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/web...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/tiercache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/plugin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/icache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/grovetccfg...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/testorigin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/memcache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/stat...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/chash...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/cachedata...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/grove/thread...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/handler...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/towrap...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/datareq...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/nagios-validate-peerpoller...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/validator-service...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/nagios-validate-deliveryservices...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/testto...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/nagios-validate-offline...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/testcaches...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/testcaches/fakesrvr...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/testcaches/fakesrvrdata...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tools/nagios-validate-queryinterval...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/poller...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/cache...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/dsdata...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/ds...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/todata...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tmcheck...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/health...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/peer...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/manager...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/threadsafe...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/srvhttp...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_monitor/tmclient...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/v4-client...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/install...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/install/bin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/install/bin/convert_profile...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app/bin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app/bin/checks...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app/bin/checks/DnssecRefresh...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app/bin/checks/DnssecRefresh/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app/db...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app/db/reencrypt...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/app/db/traffic_vault_migrate...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/toclientlib...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/testing...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/testing/api...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/testing/api/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/testing/api/utils...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/v5-client...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/v3-client...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/tenant...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/topology...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/topology/topology_validation...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cdnfederation...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/ping...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/role...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/types...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/servercheck...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/servercheck/extensions...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cachegroup...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/capabilities...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/apicapability...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/trafficstats...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cdni...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/division...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/test...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/iso...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/util...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/util/monitorhlp...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/util/ims...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/trafficvault...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/trafficvault/backends...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/trafficvault/backends/riaksvc...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/trafficvault/backends/postgres...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/trafficvault/backends/postgres/hashicorpvault...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/trafficvault/backends/disabled...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/config...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/deliveryservicesregexes...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/acme...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/auth...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/cdn_lock...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/plugins...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/deliveryservice...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/deliveryservice/consistenthash...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/deliveryservice/request...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/deliveryservice/request/comment...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/deliveryservice/servers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/plugin...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/urisigning...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/server...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/staticdnsentry...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/user...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/about...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/status...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/federation_resolvers...
[2024-12-30 16:21:23] [PROGRESS] resolve files> Scanning /Users/test/Desktop/trafficcontrol/trafficcontrol_vuln/trap/go/Users/test/Desktop/trafficcontrol/traffic_ops/traffic_ops_golang/region...
